additional_paid_in_capital_trend,additional_paid_in_capital_recent,total_assets_trend,total_assets_recent,total_current_liabilities_trend,total_current_liabilities_recent,total_liabilities_trend,total_liabilities_recent,cash_trend,cash_recent,total_capitalization_trend,total_capitalization_recent,total_current_assets_trend,total_current_assets_recent,technology,software,ai,machine learning,cloud,saas,platform,digital,data,analytics,algorithm,automation,blockchain,cryptocurrency,cybersecurity,subscription,recurring,e-commerce,mobile,app,virtual,healthcare,biotech,pharmaceutical,medical,clinical,energy,renewable,solar,electric,battery,real estate,logistics,transportation,automotive,citigroup,citi,morgan stanley,ubs,barclays,price_public_total,raymond james,piper jaffray,wells fargo,merrill lynch,rbc capital,eli lilly,credit suisse,stifel,jefferies,hill road,robert w. baird,william blair,goldman sachs,deutsche bank,davis polk,public_price_per_share,document_length,word_count,diff_percent,unique_bank_count,citigroup-word-count-ratio,citi-word-count-ratio,morgan stanley-word-count-ratio,ubs-word-count-ratio,barclays-word-count-ratio,wells fargo-word-count-ratio,goldman sachs-word-count-ratio,deutsche bank-word-count-ratio,credit suisse-word-count-ratio,merrill lynch-word-count-ratio,davis polk-word-count-ratio,rbc capital-word-count-ratio,jefferies-word-count-ratio,stifel-word-count-ratio,raymond james-word-count-ratio,piper jaffray-word-count-ratio,robert w. baird-word-count-ratio,eli lilly-word-count-ratio,william blair-word-count-ratio,hill road-word-count-ratio,citigroup-log1p,citi-log1p,morgan stanley-log1p,ubs-log1p,barclays-log1p,wells fargo-log1p,goldman sachs-log1p,deutsche bank-log1p,credit suisse-log1p,merrill lynch-log1p,davis polk-log1p,rbc capital-log1p,jefferies-log1p,stifel-log1p,raymond james-log1p,piper jaffray-log1p,robert w. baird-log1p,eli lilly-log1p,william blair-log1p,hill road-log1p,unique_keyword_count,technology-word-count-ratio,software-word-count-ratio,ai-word-count-ratio,machine learning-word-count-ratio,cloud-word-count-ratio,saas-word-count-ratio,platform-word-count-ratio,digital-word-count-ratio,data-word-count-ratio,analytics-word-count-ratio,algorithm-word-count-ratio,automation-word-count-ratio,blockchain-word-count-ratio,cryptocurrency-word-count-ratio,cybersecurity-word-count-ratio,subscription-word-count-ratio,recurring-word-count-ratio,e-commerce-word-count-ratio,mobile-word-count-ratio,app-word-count-ratio,virtual-word-count-ratio,healthcare-word-count-ratio,biotech-word-count-ratio,pharmaceutical-word-count-ratio,medical-word-count-ratio,clinical-word-count-ratio,energy-word-count-ratio,renewable-word-count-ratio,solar-word-count-ratio,electric-word-count-ratio,battery-word-count-ratio,real estate-word-count-ratio,logistics-word-count-ratio,transportation-word-count-ratio,automotive-word-count-ratio,technology-log1p,software-log1p,ai-log1p,machine learning-log1p,cloud-log1p,saas-log1p,platform-log1p,digital-log1p,data-log1p,analytics-log1p,algorithm-log1p,automation-log1p,blockchain-log1p,cryptocurrency-log1p,cybersecurity-log1p,subscription-log1p,recurring-log1p,e-commerce-log1p,mobile-log1p,app-log1p,virtual-log1p,healthcare-log1p,biotech-log1p,pharmaceutical-log1p,medical-log1p,clinical-log1p,energy-log1p,renewable-log1p,solar-log1p,electric-log1p,battery-log1p,real estate-log1p,logistics-log1p,transportation-log1p,automotive-log1p,missing_financials,additional_paid_in_capital_first,additional_paid_in_capital_change,total_assets_first,total_assets_change,total_current_liabilities_first,total_current_liabilities_change,total_liabilities_first,total_liabilities_change,cash_first,cash_change,total_capitalization_first,total_capitalization_change,total_current_assets_first,total_current_assets_change,asset_to_liability_ratio,liability_to_capital_ratio,asset_to_capital_ratio,liability_to_assets_ratio,assets_to_public_price_ratio,liabilities_to_public_price_ratio,ipo_day,ipo_month,ipo_year,bank_group_0,bank_group_1,bank_group_2,bank_group_3,bank_group_4,bank_group_5,bank_group_6,bank_group_7,bank_group_8,bank_group_9,bank_group_10,bank_group_11,bank_group_12,bank_group_13,bank_group_14,bank_group_15,bank_group_16,bank_group_17,bank_group_18,bank_group_19,keyword_group_0,keyword_group_1,keyword_group_2,keyword_group_3,keyword_group_4,keyword_group_5,keyword_group_6,keyword_group_7,keyword_group_8,keyword_group_9,keyword_group_10,keyword_group_11,keyword_group_12,keyword_group_13,keyword_group_14,keyword_group_15,keyword_group_16,keyword_group_17,keyword_group_18,keyword_group_19,keyword_group_20,keyword_group_21,keyword_group_22,keyword_group_23,keyword_group_24,keyword_group_25,keyword_group_26,keyword_group_27,keyword_group_28,keyword_group_29,keyword_group_30,keyword_group_31,keyword_group_32,keyword_group_33,keyword_group_34
296546.0,302435.0,153350.0,168146.0,0.0,11242.0,203.0,12533.0,153286.0,166819.0,0.0,165849.0,46712.0,60445.0,112,8,0,3,1,0,74,1,163,3,7,2,0,0,1,4,12,0,0,0,0,79,1,8,76,229,0,0,0,0,0,1,2,4,0,1.0,1.0,0.0,1.0,0.0,75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,16.0,3402422,143011,-0.13377609108159394,4,6.992469110767704e-06,6.992469110767704e-06,0.0,6.992469110767704e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.195481466460622e-05,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,21,0.0007831565404059828,5.593975288614163e-05,0.0,2.097740733230311e-05,6.992469110767704e-06,0.0,0.00051744271419681,6.992469110767704e-06,0.0011397724650551355,2.097740733230311e-05,4.8947283775373924e-05,1.3984938221535407e-05,0.0,0.0,6.992469110767704e-06,2.7969876443070814e-05,8.390962932921244e-05,0.0,0.0,0.0,0.0,0.0005524050597506485,6.992469110767704e-06,5.593975288614163e-05,0.0005314276524183455,0.001601275426365804,0.0,0.0,0.0,0.0,0.0,6.992469110767704e-06,1.3984938221535407e-05,2.7969876443070814e-05,0.0,4.727387818712341,2.1972245773362196,0.0,1.3862943611198906,0.6931471805599453,0.0,4.31748811353631,0.6931471805599453,5.099866427824199,1.3862943611198906,2.0794415416798357,1.0986122886681098,0.0,0.0,0.6931471805599453,1.6094379124341003,2.5649493574615367,0.0,0.0,0.0,0.0,4.382026634673881,0.6931471805599453,2.1972245773362196,4.343805421853684,5.438079308923196,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,1.6094379124341003,0.0,2,5889.0,50.35591781287145,14796.0,10.364287645309544,11242.0,0.0,12330.0,0.016463909164639093,13533.0,11.326830710116013,165849.0,0.0,13733.0,3.401441782567538,13.416261070773158,0.07556874023961556,1.0138499478441232,0.0745364147823915,10509.125,783.3125,15,7,2021,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
0.0,24310.0,230946.0,293450.0,240152.0,288683.0,0.0,288683.0,0.0,0.0,0.0,0.0,-9206.0,4767.0,60,2,0,0,2,0,0,1,45,0,0,0,0,0,0,3,0,2,0,0,0,1,1,0,0,0,25,0,2,10,23,9,0,3,15,0.0,0.0,21.0,1.0,0.0,240000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2020865,127277,-0.1446629213483146,2,0.0,0.0,0.00016499446090024122,7.856879090487676e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.091042453358316,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0004714127454292606,1.5713758180975352e-05,0.0,0.0,1.5713758180975352e-05,0.0,0.0,7.856879090487676e-06,0.00035355955907194546,0.0,0.0,0.0,0.0,0.0,0.0,2.357063727146303e-05,0.0,1.5713758180975352e-05,0.0,0.0,0.0,7.856879090487676e-06,7.856879090487676e-06,0.0,0.0,0.0,0.00019642197726219191,0.0,1.5713758180975352e-05,7.856879090487677e-05,0.00018070821908121657,7.071191181438908e-05,0.0,2.357063727146303e-05,0.00011785318635731514,4.110873864173311,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,3.828641396489095,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,3.258096538021482,0.0,1.0986122886681098,2.3978952727983707,3.1780538303479458,2.302585092994046,0.0,1.3862943611198906,2.772588722239781,6,24310.0,0.0,62504.0,3.6948995264303086,48531.0,4.948424718221343,288683.0,0.0,0.0,0.0,0.0,0.0,13973.0,-0.658842052529879,1.0165129224789822,0.0,0.0,0.983755324586812,29345.0,28868.3,3,2,2022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1
0.0,0.0,0.0,147296.0,0.0,0.0,0.0,0.0,89675.0,132939.0,0.0,125.5,0.0,0.0,259,33,0,0,3,0,27,9,92,1,0,0,0,0,0,3,2,0,5,13,11,0,0,0,0,0,68,9,409,211,91,3,42,18,98,0.0,0.0,2.0,1.0,0.0,40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3740712,150150,-0.6916058394160584,2,0.0,0.0,1.332001332001332e-05,6.66000666000666e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.001724941724941725,0.00021978021978021978,0.0,0.0,1.998001998001998e-05,0.0,0.00017982017982017982,5.994005994005994e-05,0.0006127206127206127,6.66000666000666e-06,0.0,0.0,0.0,0.0,0.0,1.998001998001998e-05,1.332001332001332e-05,0.0,3.33000333000333e-05,8.658008658008658e-05,7.326007326007326e-05,0.0,0.0,0.0,0.0,0.0,0.0004528804528804529,5.994005994005994e-05,0.002723942723942724,0.0014052614052614053,0.0006060606060606061,1.998001998001998e-05,0.0002797202797202797,0.00011988011988011988,0.0006526806526806527,5.560681631015528,3.5263605246161616,0.0,0.0,1.3862943611198906,0.0,3.332204510175204,2.302585092994046,4.532599493153256,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681098,0.0,1.791759469228055,2.6390573296152584,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,4.23410650459726,2.302585092994046,6.016157159698354,5.356586274672012,4.5217885770490405,1.3862943611198906,3.7612001156935624,2.9444389791664403,4.59511985013459,10,0.0,0.0,147296.0,0.0,0.0,0.0,0.0,0.0,43264.0,2.0727394600591715,125.5,0.0,0.0,0.0,0.0,0.0,1173.6733067729083,0.0,36824.0,0.0,17,11,2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
86175.0,179680.0,237154.0,3143468.0,0.0,0.0,550450.0,3223507.0,77670.0,258415.0,0.0,0.0,0.0,0.0,33,1,0,0,0,0,8,0,41,0,0,0,0,0,0,1,7,0,54,0,0,12,0,0,6,0,2,0,0,0,0,177,0,8,0,0.0,0.0,0.0,1.0,0.0,56875000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,2477286,88730,-0.017985611510791366,2,0.0,0.0,0.0,1.1270145384875465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1270145384875465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,12,0.00037191479770089036,1.1270145384875465e-05,0.0,0.0,0.0,0.0,9.016116307900372e-05,0.0,0.00046207596077989406,0.0,0.0,0.0,0.0,0.0,0.0,1.1270145384875465e-05,7.889101769412825e-05,0.0,0.000608587850783275,0.0,0.0,0.00013524174461850558,0.0,0.0,6.762087230925279e-05,0.0,2.254029076975093e-05,0.0,0.0,0.0,0.0,0.0019948157331229573,0.0,9.016116307900372e-05,0.0,3.5263605246161616,0.6931471805599453,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,3.7376696182833684,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2.0794415416798357,0.0,4.007333185232471,0.0,0.0,2.5649493574615367,0.0,0.0,1.9459101490553132,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,5.181783550292085,0.0,2.1972245773362196,0.0,6,93505.0,0.9216084701352869,2906314.0,0.08159957939850959,0.0,0.0,2673057.0,0.20592527581716363,180745.0,0.4297214307449722,0.0,0.0,0.0,0.0,0.9751702105812086,0.0,0.0,1.025462005657446,34543.604395604394,35423.153846153844,14,5,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
0.0,0.0,-2131.0,11186.0,0.0,0.0,0.0,0.0,241.0,928.0,0.0,0.0,0.0,0.0,15,2,0,0,0,0,4,2,22,4,0,4,0,0,4,8,1,0,0,0,0,1,0,0,0,0,11,2,0,0,0,0,3,13,0,0.0,0.0,14.0,1.0,1.0,454111968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,3556698,67498,-0.074527820316488,3,0.0,0.0,0.0002074135529941628,1.4815253785297342e-05,1.4815253785297342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.00022222880677946012,2.9630507570594685e-05,0.0,0.0,0.0,0.0,5.926101514118937e-05,2.9630507570594685e-05,0.0003259355832765415,5.926101514118937e-05,0.0,5.926101514118937e-05,0.0,0.0,5.926101514118937e-05,0.00011852203028237874,1.4815253785297342e-05,0.0,0.0,0.0,0.0,1.4815253785297342e-05,0.0,0.0,0.0,0.0,0.00016296779163827075,2.9630507570594685e-05,0.0,0.0,0.0,0.0,4.444576135589203e-05,0.00019259829920886544,0.0,2.772588722239781,1.0986122886681098,0.0,0.0,0.0,0.0,1.6094379124341003,1.0986122886681098,3.1354942159291497,1.6094379124341003,0.0,1.6094379124341003,0.0,0.0,1.6094379124341003,2.1972245773362196,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,2.4849066497880004,1.0986122886681098,0.0,0.0,0.0,0.0,1.3862943611198906,2.6390573296152584,0.0,10,0.0,0.0,13317.0,-0.16002102575655178,0.0,0.0,0.0,0.0,687.0,0.3508005822416303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.1182795698925,0.0,27,1,2025,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
194754.0,205692.0,320850.0,366995.0,48845.0,133918.0,53691.0,153122.0,188149.0,222785.0,0.0,240552.0,49490.0,197762.0,35,20,0,0,1,0,5,3,232,2,5,0,0,0,2,4,5,0,18,6,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0.0,0.0,0.0,1.0,1.0,28.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,0.55,1504133,79769,-0.0006693440428380188,8,0.0,0.0,0.0,1.2536198272511878e-05,1.2536198272511878e-05,0.0,0.00011282578445260691,0.0,0.0,0.0,0.0,1.2536198272511878e-05,0.0,1.2536198272511878e-05,0.0,1.2536198272511878e-05,0.0,0.0,3.7608594817535636e-05,1.2536198272511878e-05,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,2.302585092994046,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,1.3862943611198906,0.6931471805599453,16,0.0004387669395379157,0.00025072396545023756,0.0,0.0,1.2536198272511878e-05,0.0,6.268099136255939e-05,3.7608594817535636e-05,0.002908397999222756,2.5072396545023756e-05,6.268099136255939e-05,0.0,0.0,0.0,2.5072396545023756e-05,5.014479309004751e-05,6.268099136255939e-05,0.0,0.00022565156890521382,7.521718963507127e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2536198272511878e-05,0.0,0.0,0.0,0.0,0.0,0.00010028958618009502,1.2536198272511878e-05,0.0,3.58351893845611,3.044522437723423,0.0,0.0,0.6931471805599453,0.0,1.791759469228055,1.3862943611198906,5.4510384535657,1.0986122886681098,1.791759469228055,0.0,0.0,0.0,1.0986122886681098,1.6094379124341003,1.791759469228055,0.0,2.9444389791664403,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.6931471805599453,0.0,1,10938.0,17.8052660449808,46145.0,6.9530826741792175,85073.0,0.574153961891552,99431.0,0.5399825004274321,34636.0,5.432180390345305,240552.0,0.0,148272.0,0.3337784612064314,2.3967489975313803,0.6365442814859157,1.5256368685357011,0.41723184239567296,667263.6363636364,278403.63636363635,17,11,2017,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0.0,543048.0,0.0,1369073.0,0.0,0.0,0.0,0.0,0.0,130513.0,0.0,1092444.0,0.0,0.0,2,1,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,4.0,1.0,1.0,554197568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.3,392403,20481,-0.043478260869565216,4,0.0,0.0,0.0001953029637224745,4.8825740930618625e-05,4.8825740930618625e-05,0.0,0.0,0.0,0.0,0.0,4.8825740930618625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9.765148186123725e-05,4.8825740930618625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0007323861139592793,0.0,0.0,0.0,0.0,0.0,0.0,9.765148186123725e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.765148186123725e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,543048.0,0.0,1369073.0,0.0,0.0,0.0,0.0,0.0,130513.0,0.0,1092444.0,0.0,0.0,0.0,0.0,0.0,1.2532203023679016,0.0,38783.93767705383,0.0,1,8,2013,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1040566.0,1053173.0,353148.0,739568.0,21059.0,53976.0,64744.0,118721.0,221342.0,470599.0,0.0,625889.0,-94024.0,167557.0,89,31,0,3,6,0,58,244,109,1,0,22,0,0,7,5,9,1,54,33,0,12,0,0,3,0,5,0,0,1,0,12,10,0,0,1.0,1.0,1.0,1.0,0.0,364000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,28.0,2925643,150375,0.08315968933510134,7,6.650041562759767e-06,6.650041562759767e-06,6.650041562759767e-06,6.650041562759767e-06,0.0,0.0,7.315045719035743e-05,0.0,0.0,0.0,0.0,6.650041562759767e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3300083125519534e-05,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,21,0.0005918536990856193,0.00020615128844555277,0.0,1.99501246882793e-05,3.99002493765586e-05,0.0,0.0003857024106400665,0.0016226101413133831,0.0007248545303408146,6.650041562759767e-06,0.0,0.00014630091438071487,0.0,0.0,4.655029093931837e-05,3.325020781379884e-05,5.9850374064837907e-05,6.650041562759767e-06,0.00035910224438902744,0.00021945137157107231,0.0,7.98004987531172e-05,0.0,0.0,1.99501246882793e-05,0.0,3.325020781379884e-05,0.0,0.0,6.650041562759767e-06,0.0,7.98004987531172e-05,6.650041562759768e-05,0.0,0.0,4.499809670330265,3.4657359027997265,0.0,1.3862943611198906,1.9459101490553132,0.0,4.07753744390572,5.501258210544727,4.700480365792417,0.6931471805599453,0.0,3.1354942159291497,0.0,0.0,2.0794415416798357,1.791759469228055,2.302585092994046,0.6931471805599453,4.007333185232471,3.5263605246161616,0.0,2.5649493574615367,0.0,0.0,1.3862943611198906,0.0,1.791759469228055,0.0,0.0,0.6931471805599453,0.0,2.5649493574615367,2.3978952727983707,0.0,0.0,1,12607.0,82.53874831442849,386420.0,0.9138967962320791,32917.0,0.6397606100191391,53977.0,1.1994738499731368,249257.0,0.8880071572714107,625889.0,0.0,261581.0,-0.3594450667288526,6.2294623529114475,0.18968379377173908,1.1816280522584675,0.1605274971334617,26413.14285714286,4240.035714285715,18,11,2021,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0
0.0,21061860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,2,0,0,0,0,0,0,16,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,13,0,0.0,0.0,0.0,1.0,0.0,2250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,459248,26021,0.014112903225806453,1,0.0,0.0,0.0,3.8430498443564814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0013834979439683332,7.686099688712963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000614887975097037,0.0,0.0,0.0,0.0,0.0,7.686099688712963e-05,3.8430498443564814e-05,3.8430498443564814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8430498443564814e-05,0.0,3.8430498443564814e-05,0.0,0.0,0.0,0.0,7.686099688712963e-05,0.0,0.0004995964797663426,0.0,3.6109179126442243,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,2.833213344056216,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,2.6390573296152584,0.0,13,21061860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,6,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0.0,1030.8,0.0,1392.4,80.9,203.5,0.0,434.8,0.0,114.7,0.0,1153.7,93.60000000000002,357.1,130,150,0,0,9,0,50,7,255,47,0,0,0,0,3,8,24,0,21,1,11,309,0,2,51,51,0,0,0,0,0,0,4,1,0,0.0,1.0,0.0,1.0,1.0,564000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,24.0,3217942,187502,0.09554317548746519,7,0.0,5.3332764450512525e-06,0.0,5.3332764450512525e-06,5.3332764450512525e-06,0.0,2.133310578020501e-05,5.3332764450512525e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3332764450512525e-06,0.0,1.0666552890102505e-05,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,19,0.0006933259378566628,0.000799991466757688,0.0,0.0,4.7999488005461276e-05,0.0,0.00026666382225256263,3.733293511535877e-05,0.0013599854934880694,0.00025066399291740886,0.0,0.0,0.0,0.0,1.5999829335153758e-05,4.266621156041002e-05,0.00012799863468123006,0.0,0.0001119988053460763,5.3332764450512525e-06,5.866604089556378e-05,0.0016479824215208372,0.0,1.0666552890102505e-05,0.0002719970986976139,0.0002719970986976139,0.0,0.0,0.0,0.0,0.0,0.0,2.133310578020501e-05,5.3332764450512525e-06,0.0,4.875197323201151,5.017279836814924,0.0,0.0,2.302585092994046,0.0,3.9318256327243257,2.0794415416798357,5.545177444479562,3.871201010907891,0.0,0.0,0.0,0.0,1.3862943611198906,2.1972245773362196,3.2188758248682006,0.0,3.091042453358316,0.6931471805599453,2.4849066497880004,5.736572297479192,0.0,1.0986122886681098,3.9512437185814275,3.9512437185814275,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,5,1030.8,0.0,1392.4,0.0,122.6,0.6598694942903753,434.8,0.0,114.7,0.0,1153.7,0.0,263.5,0.35521821631878564,3.2023919043238274,0.3768744040911849,1.206899540608477,0.3122665900603275,58.01666666666667,18.116666666666667,11,2,2021,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0
